308.8056,0.0542
308.83511,0.07125
308.86471,0.12232
308.89422,0.32768
308.92383,0.75357
308.95333,1
308.98284,0.94643
309.01244,0.74375
309.04195,0.61786
309.07145,0.64911
309.10106,0.62946
309.13057,0.37232
309.16007,0.21429
309.18968,0.26786
309.21918,0.35089
309.24869,0.31607
309.27819,0.22143
309.3077,0.20714
309.33731,0.22232
309.36681,0.19464
309.39632,0.19732
309.42582,0.21875
309.45533,0.21429
309.48493,0.20268
309.51444,0.225
309.54394,0.35179
309.57345,0.54732
309.60296,0.59464
309.63246,0.425
309.66197,0.23661
309.69147,0.11339
309.72098,0.06063
309.75048,0.05375
309.77999,0.08643
309.80949,0.14464
309.839,0.17411
309.8685,0.23661
309.89801,0.40446
309.92752,0.46786
309.95702,0.29554
309.98653,0.12143
310.01603,0.0708
310.04554,0.13661
310.07494,0.25
310.10445,0.27143
310.13395,0.20893
310.16346,0.20446
310.19296,0.22054
310.22247,0.18661
310.25187,0.18214
310.28138,0.27589
310.31088,0.29107
310.34039,0.17768
310.36979,0.07946
310.3993,0.0508
310.4288,0.0442
310.45821,0.03982
310.48771,0.06866
310.51722,0.13214
310.54662,0.20804
310.57613,0.24821
310.60563,0.26339
310.63504,0.22411
310.66454,0.17411
310.69395,0.20536
310.72345,0.25536
310.75286,0.19821
310.78236,0.08643
310.81177,0.04241
310.84127,0.03741
310.87068,0.07205
310.90018,0.09464
310.92959,0.08768
310.95909,0.09107
310.9885,0.10714
311.018,0.09375
311.04741,0.05795
311.07681,0.03554
311.10632,0.04571
311.13572,0.12857
311.16513,0.26786
311.19463,0.31518
311.22404,0.19464
311.25344,0.11161
311.28295,0.11161
311.31235,0.10179
311.34175,0.07161
311.37116,0.04241
311.40066,0.05375
311.43007,0.08813
311.45947,0.09107
311.48888,0.05964
311.51828,0.03277
311.54779,0.02848
311.57719,0.02741
311.6066,0.03214
311.636,0.06
311.66541,0.13125
311.69481,0.18304
311.72421,0.20714
311.75362,0.19911
311.78302,0.14732
311.81243,0.06991
311.84183,0.03464
311.87124,0.02875
311.90064,0.04893
311.93004,0.07357
311.95945,0.07161
311.98885,0.05473
312.01826,0.04839
312.04766,0.04214
312.07707,0.03143
312.10647,0.03938
312.13588,0.06304
312.16518,0.09643
312.19458,0.15893
312.22399,0.2
312.25339,0.17232
312.2828,0.09286
312.3121,0.07384
312.3415,0.10268
312.37091,0.12679
312.40031,0.10804
312.42962,0.09286
312.45902,0.1125
312.48842,0.11339
312.51773,0.07768
312.54713,0.04438
312.57654,0.03938
312.60584,0.06134
312.63524,0.08223
312.66465,0.08214
312.69395,0.07063
312.72336,0.08527
312.75266,0.11786
312.78206,0.15089
312.81137,0.15268
312.84077,0.11071
312.87008,0.06134
312.89948,0.04295
312.92878,0.0442
312.95819,0.0667
312.98749,0.11161
313.0169,0.13839
313.0462,0.11071
313.0755,0.06536
313.10491,0.04509
313.13421,0.04893
313.16361,0.04598
313.19292,0.04054
313.22222,0.03804
313.25163,0.04143
313.28093,0.06161
313.31023,0.07089
313.33954,0.06821
313.36894,0.08402
313.39824,0.14018
313.42755,0.16786
313.45685,0.14464
313.48615,0.09196
313.51556,0.0642
313.54486,0.07223
313.57416,0.11696
313.60347,0.15714
313.63277,0.17054
313.66207,0.15179
313.69138,0.12143
313.72068,0.11518
313.74998,0.15536
313.77939,0.15804
313.80869,0.09464
313.838,0.04938
313.8673,0.05902
313.8966,0.07589
313.9258,0.09286
313.95511,0.09821
313.98441,0.08786
314.01371,0.07295
314.04302,0.07732
314.07232,0.07661
314.10162,0.05054
314.13093,0.0533
314.16023,0.0842
314.18943,0.10089
314.21874,0.10089
314.24804,0.11071
314.27734,0.08929
314.30665,0.07009
314.33585,0.06714
314.36515,0.08295
314.39446,0.09196
314.42376,0.07277
314.45296,0.04464
314.48226,0.04107
314.51157,0.06143
314.54077,0.06875
314.57007,0.06045
314.59938,0.09107
314.62858,0.16429
314.65788,0.23036
314.68708,0.275
314.71639,0.25714
314.74559,0.18214
314.77489,0.09375
314.8041,0.07616
314.8334,0.0725
314.8626,0.04955
314.89191,0.03304
314.92111,0.05616
314.95041,0.11518
314.97961,0.15
315.00892,0.13393
315.03812,0.09375
315.06732,0.07518
315.09662,0.07036
315.12583,0.05241
315.15503,0.06143
315.18433,0.11429
315.21353,0.15714
315.24274,0.15446
315.27204,0.13482
315.30124,0.10357
315.33044,0.07188
315.35965,0.04723
315.38885,0.05313
315.41815,0.08652
315.44735,0.09464
315.47656,0.0683
315.50576,0.03893
315.53496,0.03375
315.56416,0.05616
315.59347,0.0858
315.62267,0.09464
315.65187,0.0883
315.68107,0.09464
315.71028,0.11696
315.73948,0.12857
315.76868,0.12321
315.79788,0.11696
315.82709,0.13214
315.85629,0.12411
315.88549,0.09732
315.91469,0.08384
315.94389,0.08375
315.973,0.0883
316.0022,0.0825
316.0314,0.06366
316.0606,0.05634
316.08981,0.04884
316.11901,0.03241
316.14811,0.04134
316.17731,0.04438
316.20651,0.03696
316.23572,0.02652
316.26492,0.03232
316.29402,0.04464
316.32322,0.0458
316.35242,0.03196
316.38153,0.03964
316.41073,0.07098
316.43993,0.09018
316.46903,0.085
316.49823,0.06054
316.52744,0.03607
316.55654,0.01991
316.58574,0.02616
316.61484,0.03768
316.64404,0.0375
316.67314,0.03911
316.70235,0.03911
316.73145,0.0325
316.76065,0.01482
316.78975,0.01116
316.81895,0.02223
316.84805,0.05036
316.87726,0.07759
316.90636,0.08777
316.93546,0.08223
316.96466,0.07214
316.99376,0.04125
317.02286,0.01821
317.05207,0.00831
317.08117,0.00526
317.11027,0.00482
317.13947,0.00535
317.16857,0.00468
317.19767,0.00667
317.22678,0.01027
317.25598,0.02732
317.28508,0.04786
317.31418,0.04518
317.34328,0.02821
317.37238,0.02393
317.40148,0.04616
317.43069,0.06848
317.45979,0.08277
317.48889,0.07616
317.51799,0.0633
317.54709,0.03607
317.57619,0.01696
317.60529,0.00636
317.63439,0.0048
317.6635,0.00633
317.6926,0.01241
317.7217,0.02777
317.7508,0.04223
317.7799,0.04071
317.809,0.0283
317.8381,0.01643
317.8671,0.00767
317.8962,0.00454
317.92531,0.00742
317.95441,0.01679
317.98351,0.02616
318.01261,0.03143
318.04161,0.02929
318.07071,0.02205
318.09981,0.02688
318.12891,0.04473
318.15791,0.04571
318.18702,0.02955
318.21612,0.01536
318.24512,0.01875
318.27422,0.0308
318.30332,0.03723
318.33232,0.03911
318.36142,0.04063
318.39052,0.03786
318.41952,0.02571
318.44862,0.01768
318.47762,0.01804
318.50672,0.02018
318.53572,0.0267
318.56483,0.04759
318.59383,0.06741
318.62293,0.05795
318.65193,0.03304
318.68103,0.01982
318.71003,0.0158
318.73903,0.0175
318.76813,0.02455
318.79713,0.02884
318.82623,0.02554
318.85523,0.01518
318.88423,0.01455
